country,weight,dem_satisfied,press_freedom_imp,econ_good,religion_important,age_group,gender
India,0.40710824585780303,1,1,1,1,30–49,Female
India,0.1496824537418712,1,1,1,1,50–64,Male
India,0.306020063258851,0,1,0,1,30–49,Male
India,1.2163330012069615,1,1,1,1,18–29,Female
India,0.5025989592773077,1,1,1,1,30–49,Male
India,0.13372505345265068,1,1,0,1,30–49,Female
India,3.4314509025898916,1,1,0,1,30–49,Female
India,0.8164961624061334,1,1,1,1,30–49,Male
India,0.652655684917332,1,0,1,1,18–29,Male
India,1.5280529765490813,1,1,1,1,30–49,Male
India,2.311262822800245,1,1,1,1,18–29,Female
India,0.8200561656654878,1,1,0,1,30–49,Male
India,0.2909199672716586,1,1,0,1,30–49,Female
India,0.08865681823583771,1,1,1,1,18–29,Female
India,2.480338557190871,1,1,1,1,18–29,Male
India,0.2955282622144017,0,1,1,1,30–49,Female
India,0.5553641340610191,1,0,1,1,30–49,Male
India,0.396433789506198,1,1,1,1,50–64,Male
India,0.5553641340610191,1,1,1,1,30–49,Male
India,1.4882031343145223,1,1,1,1,18–29,Male
India,0.29579107610786703,0,1,0,1,50–64,Female
India,0.15022461570019324,1,NA,1,1,30–49,Male
India,0.32568674681302145,1,NA,1,1,50–64,Female
India,0.0751734617595197,1,0,0,1,30–49,Female
India,0.0627580940184127,1,1,1,1,50–64,Female
India,0.48852974490270046,1,NA,1,1,30–49,Female
India,0.7650480422271484,1,NA,1,1,30–49,Male
India,0.22211917036260573,NA,NA,NA,1,50–64,Male
India,0.7405933442843613,1,NA,NA,1,18–29,Female
India,1.534796577019275,1,0,1,1,18–29,Female
India,0.59096027211497415,1,1,1,1,30–49,Female
India,0.5855697225609267,1,0,0,0,30–49,Male
India,3.4314509025898916,1,0,0,1,18–29,Male
India,2.8844579068361242,1,0,0,1,18–29,Male
India,0.8731451137351554,1,1,1,1,30–49,Male
India,1.0817617683151473,1,1,1,1,18–29,Male
India,0.40310170821343516,1,1,1,1,65+,Male
India,1.3533235868141835,1,1,1,1,30–49,Male
India,1.0080219698173447,1,1,1,1,18–29,Female
India,0.30975359804179126,1,1,1,1,30–49,Female
India,0.0627580940184127,0,1,1,1,30–49,Male
India,0.0627580940184127,0,1,0,1,30–49,Male
India,0.29919993501708503,1,0,1,1,50–64,Male
India,0.5071889729657042,NA,1,1,1,18–29,Female
India,0.07174287464925252,0,1,1,1,18–29,Male
India,0.0627580940184127,0,1,0,1,50–64,Male
India,0.28660736329669856,1,1,1,1,30–49,Female
India,2.1545705472556156,1,1,1,1,30–49,Male
India,0.8595288297064777,0,1,0,1,65+,Male
India,2.135836673825107,1,1,1,1,30–49,Female
India,1.4335372000073436,1,1,0,1,65+,Male
India,0.6823250549175423,1,1,0,1,18–29,Female
India,1.1739371002078516,0,0,0,1,18–29,Female
India,0.6761011051969663,0,1,0,1,18–29,Male
India,1.0509773312931578,0,1,1,1,30–49,Female
India,0.363769030908784,NA,1,NA,1,30–49,Female
India,0.15292933831631797,0,1,0,1,50–64,Female
India,0.07028477645967031,1,0,1,1,65+,Male
India,0.1007974544153229,1,NA,1,1,18–29,Female
India,0.944752955162778,1,0,1,1,18–29,Female
India,3.331907410502368,1,1,1,1,30–49,Male
India,0.59096027211497415,1,1,1,1,30–49,Female
India,2.069855532310474,1,0,1,1,30–49,Female
India,3.4314509025898916,0,0,1,1,30–49,Female
India,0.09445020581615254,1,1,1,1,50–64,Male
India,0.08141539255535238,1,NA,1,1,30–49,Female
India,0.09978837915773159,1,1,1,1,50–64,Male
India,1.6042210926581022,1,1,1,1,65+,Male
India,0.46732338208870866,1,1,1,1,30–49,Male
India,0.22211917036260573,1,1,0,1,65+,Male
India,0.2961586662904005,1,0,0,1,50–64,Male
India,0.13015638963319096,1,0,0,1,18–29,Female
India,0.10475836732163056,1,0,1,1,18–29,Male
India,0.0627580940184127,1,NA,1,1,30–49,Female
India,0.24426524776846997,1,0,1,1,50–64,Female
India,0.4726134673780096,1,1,1,1,30–49,Female
India,0.66545267918227,1,1,1,0,30–49,Male
India,0.4004689245881662,1,1,1,1,65+,Female
India,1.5204162515087025,1,1,1,1,18–29,Female
India,0.654509614338226,0,1,0,1,30–49,Female
India,0.9789835273759979,1,1,1,1,18–29,Male
India,0.7023889349495824,1,1,1,1,30–49,Male
India,0.5926399953286584,1,0,1,1,50–64,Male
India,1.4948671262087436,0,1,0,1,65+,Female
India,0.13594267319839815,NA,1,NA,1,50–64,Male
India,1.5117768994360876,1,1,1,1,18–29,Male
India,0.5040109849086724,1,1,1,1,18–29,Female
India,1.0817617683151473,1,1,1,1,18–29,Male
India,0.3881302229237694,1,1,1,1,30–49,Female
India,0.7555259286298065,1,1,0,0,50–64,Female
India,0.5558580205315377,0,1,0,1,30–49,Male
India,0.1266759514279332,0,1,0,1,50–64,Female
India,0.5429286124465522,1,0,1,1,30–49,Female
India,0.089409394691827307,0,0,0,1,30–49,Male
India,0.1804795838274526,1,0,1,1,30–49,Female
India,0.6606326083674171,0,0,0,1,18–29,Male
India,0.07028477645967031,1,0,1,1,65+,Male
India,0.36095831617518687,0,0,0,1,30–49,Female
India,0.22939364672361098,0,0,0,1,65+,Female
India,0.0627580940184127,0,0,1,1,50–64,Male
India,0.4168939023438893,0,1,0,1,30–49,Male
India,0.07174287464925252,0,1,1,1,18–29,Male
India,0.0627580940184127,1,0,1,1,30–49,Female
India,0.29293341497506226,1,1,1,1,30–49,Female
India,0.11152218111150076,1,1,1,1,50–64,Female
India,0.23805263003946125,1,1,0,1,30–49,Male
India,0.306020063258851,1,NA,0,1,30–49,Male
India,0.3495116988502758,1,NA,1,1,30–49,Male
India,0.4165231005457642,1,1,1,1,30–49,Male
India,0.44329239332160236,0,1,1,1,30–49,Female
India,0.721174512210098,1,0,1,1,18–29,Male
India,1.442349024420196,1,1,1,1,18–29,Male
India,1.442349024420196,1,1,1,1,18–29,Male
India,0.8400183081811202,0,1,0,1,18–29,Female
India,0.8183417139575859,1,1,1,1,30–49,Male
India,2.069855532310474,0,NA,NA,NA,30–49,Female
India,1.2353036259675387,1,1,1,1,18–29,Male
India,0.41176787532251263,1,1,1,1,18–29,Male
India,1.0138644374814922,1,1,1,1,18–29,Male
India,2.069855532310474,1,1,1,1,30–49,Female
India,2.687834813789701,1,1,1,1,18–29,Female
India,0.5455611426383911,1,1,1,1,30–49,Male
India,0.5069322187407461,1,1,1,1,18–29,Male
India,0.363769030908784,1,1,1,1,30–49,Female
India,3.1047832984657084,0,0,NA,1,30–49,Female
India,0.5432428233019859,1,1,1,1,30–49,Male
India,0.7603983281111192,0,1,0,0,18–29,Male
India,0.5455611426383911,1,1,1,1,30–49,Male
India,0.9105271491284617,0,1,NA,1,50–64,Female
India,0.3306991190079856,1,1,1,1,30–49,Female
India,0.55795963010311,0,1,1,1,65+,Male
India,0.28327426326805444,1,0,1,1,30–49,Female
India,0.20266441084714862,0,0,0,1,50–64,Male
India,0.46084747158249645,0,0,1,1,18–29,Male
India,0.20266441084714862,1,1,1,1,50–64,Male
India,0.4608474715824963,0,1,1,1,18–29,Male
India,0.4601926537996997,0,1,1,1,30–49,Female
India,1.7297488915415675,1,1,1,1,50–64,Male
India,0.4601926537996997,1,1,0,1,30–49,Female
India,0.9216949431649926,0,1,0,1,18–29,Male
India,0.5323361114190239,0,1,0,1,30–49,Male
India,0.8058549165204189,1,1,0,1,30–49,Female
India,1.881686847554975,1,1,1,1,30–49,Female
India,0.5765370634124475,0,1,1,1,30–49,Male
India,0.3039966162707225,0,1,0,1,30–49,Male
India,0.41846972257733295,1,1,1,1,50–64,Male
India,0.7641558942894368,NA,NA,1,1,30–49,Female
India,0.7805040655289482,0,1,0,1,30–49,Male
India,1.0234875823763137,0,0,0,1,18–29,Female
India,0.5638848278392432,1,1,0,1,30–49,Male
India,2.1019546625863157,0,1,1,1,50–64,Female
India,0.48516277865471175,1,1,0,1,30–49,Female
India,2.6274433282328946,0,1,1,1,50–64,Female
India,2.1205410487669827,1,1,1,1,18–29,Male
India,2.859801544388426,1,1,0,1,30–49,Male
India,0.8165611669499827,1,1,1,1,30–49,Male
India,0.4560476329646993,1,1,1,0,18–29,Male
India,0.9120952659293986,1,0,0,1,18–29,Male
India,1.2247442436092002,1,1,1,1,30–49,Male
India,0.4560476329646993,1,0,1,1,18–29,Male
India,2.2826974110961786,1,1,1,1,30–49,Female
India,0.15577446069623624,0,1,0,1,50–64,Male
India,0.545653546363176,1,1,1,1,30–49,Female
India,1.534796577019275,1,1,1,1,18–29,Female
India,2.20675286511752,1,1,1,1,18–29,Male
India,0.675662410339644,0,1,1,1,30–49,Male
India,0.7283068145522356,1,1,1,1,30–49,Male
India,3.4314509025898916,1,1,1,1,30–49,Male
India,0.4197366270165591,1,1,1,1,50–64,Female
India,0.8210698410885656,0,0,NA,1,18–29,Female
India,0.7350698689391216,0,NA,NA,1,30–49,Female
India,2.1276675010951136,1,1,NA,1,65+,Female
India,2.9313451053147292,NA,NA,NA,NA,30–49,Female
India,1.5049571887835074,1,1,0,1,18–29,Male
India,0.8864404081724608,0,0,0,1,30–49,Female
India,0.5069322187407461,1,1,1,1,18–29,Male
India,2.364029283357509,1,1,1,1,50–64,Female
India,0.39037981504061736,1,1,1,0,30–49,Male
India,1.7730219625181332,1,1,1,1,50–64,Female
India,0.3495116988502758,0,0,0,1,50–64,Male
India,0.1480796744353353,1,NA,1,1,50–64,Male
India,0.20697810756599,NA,NA,0,1,50–64,Female
India,0.1221229011888314,1,0,0,1,30–49,Female
India,1.2592098810496777,1,0,0,1,30–49,Female
India,0.8143929186698279,1,1,1,0,30–49,Female
India,0.5405299282717153,1,1,1,1,30–49,Male
India,0.5697637580730001,NA,1,NA,1,30–49,Female
India,0.5693970596542006,1,1,1,1,50–64,Female
India,1.8327672178497159,1,NA,1,1,18–29,Female
India,1.8455881777481997,1,1,1,1,30–49,Male
India,1.457256151601827,1,0,1,1,65+,Female
India,1.719781087570622,1,NA,1,1,50–64,Female
India,1.4887092107291844,1,NA,1,1,18–29,Female
India,1.457256151601827,1,NA,1,1,50–64,Female
India,0.654681632686672,1,0,1,1,30–49,Female
India,2.085145018192501,1,0,0,1,65+,Male
India,1.3573215311163795,1,1,0,1,30–49,Female
India,0.0627580940184127,1,1,1,1,30–49,Male
India,0.089409394691827307,1,1,1,1,30–49,Male
India,0.15480468146463236,0,1,0,0,18–29,Male
India,0.0774025233199457,1,1,1,1,18–29,Male
India,0.1442522046143014,0,0,1,1,18–29,Female
India,0.15119594384801338,1,1,1,1,18–29,Female
India,0.13534869934609667,0,NA,1,1,30–49,Female
India,0.07212627244844001,0,1,0,1,18–29,Female
India,0.0627580940184127,1,1,0,1,30–49,Male
India,0.0627580940184127,1,0,0,1,30–49,Male
India,0.09761736722020582,1,1,1,1,18–29,Female
India,0.7122043370233753,1,1,1,1,30–49,Female
India,1.323020433111882,1,0,0,1,30–49,Female
India,0.08059419656329267,1,0,1,1,30–49,Male
India,0.09752246714423271,1,1,1,1,18–29,Female
India,0.42000915409055994,0,0,0,1,18–29,Female
India,1.2598140828634055,1,1,1,1,18–29,Male
India,0.295870729193951,0,1,0,1,65+,Male
India,1.1831694199908473,1,1,0,1,30–49,Male
India,1.2457226051739516,0,NA,1,1,65+,Female
India,1.8685839077609305,0,1,0,1,65+,Female
India,1.2457226051739516,1,1,0,1,65+,Female
India,0.23494632963919304,0,0,1,1,50–64,Male
India,0.0627580940184127,1,1,1,1,30–49,Male
India,0.0627580940184127,1,0,0,1,30–49,Female
India,0.2851597791723289,1,NA,1,1,30–49,Female
India,0.3973858884861964,0,NA,NA,1,18–29,Male
India,0.13798561706123438,NA,NA,1,1,65+,Female
India,0.19869386013396403,1,NA,1,1,18–29,Male
India,0.37029752559416834,NA,NA,NA,NA,18–29,Female
India,0.306020063258851,1,NA,1,1,30–49,Male
India,0.0627580940184127,1,1,1,1,50–64,Female
India,3.4314509025898916,1,1,1,1,18–29,Female
India,2.003159728082615,1,0,1,1,50–64,Female
India,3.4314509025898916,1,0,1,1,30–49,Female
India,3.4314509025898916,1,1,1,1,18–29,Female
India,3.4314509025898916,1,1,1,1,30–49,Male
India,3.4314509025898916,1,1,1,1,18–29,Male
India,3.3476896798995477,1,1,1,1,30–49,Female
India,0.7693446070151961,1,1,1,1,50–64,Male
India,0.5128964046767975,1,1,1,1,30–49,Male
India,3.4314509025898916,1,1,1,1,18–29,Male
India,2.69465185093494,1,NA,1,1,30–49,Male
India,0.4012832937274075,1,1,1,1,65+,Male
India,0.0627580940184127,1,1,1,1,30–49,Male
India,0.16225637582952868,1,1,1,1,18–29,Male
India,0.7538984389159616,0,1,0,1,30–49,Male
India,0.6526556849173318,1,0,1,1,18–29,Male
India,0.6526556849173318,1,1,1,1,18–29,Male
India,0.8164961624061333,1,0,1,1,30–49,Male
India,0.8905454259788943,1,NA,1,1,50–64,Female
India,1.0626670866716341,1,1,1,1,18–29,Male
India,0.7603983281111192,1,1,1,1,18–29,Male
India,1.110635803500789,0,NA,1,1,30–49,Male
India,0.16873730639322307,1,0,1,1,30–49,Female
India,0.545653546363176,0,1,1,1,30–49,Female
India,2.8844579068361242,1,1,1,1,18–29,Male
India,0.5455611426383913,1,1,0,1,30–49,Male
India,0.7084447244477564,1,1,1,1,18–29,Male
India,0.7084447244477564,1,1,0,1,18–29,Male
India,1.9027237806957256,1,1,1,1,30–49,Male
India,3.4314509025898916,1,1,1,1,30–49,Male
India,0.7084447244477564,1,1,1,1,18–29,Male
India,1.6470715012900505,1,1,0,1,18–29,Male
India,0.15577446069623624,1,1,1,1,50–64,Male
India,0.22293085193186316,1,1,1,1,50–64,Male
India,0.5855697225609264,1,0,1,1,30–49,Male
India,0.5697637580730001,0,1,1,1,30–49,Female
India,0.16268546249207202,1,1,0,1,30–49,Female
India,0.09298616522575448,1,NA,1,1,30–49,Female
India,0.12683339645880418,1,NA,1,1,65+,Male
India,0.2851597791723289,1,NA,1,1,30–49,Female
India,0.3495116988502758,1,1,1,1,30–49,Male
India,0.06973967749737336,1,1,1,1,50–64,Female
India,0.0627580940184127,1,1,1,1,50–64,Male
India,1.110889162977177,1,NA,1,1,18–29,Female
India,0.43688942217659743,1,NA,1,1,50–64,Male
India,0.2114453097971945,1,NA,1,1,18–29,Female
India,0.5069322187407461,1,1,1,1,18–29,Male
India,0.06501508781359908,1,1,1,1,18–29,Female
India,0.09752246714423271,0,1,0,1,18–29,Female
India,0.3786573641325132,0,0,1,1,30–49,Male
India,0.45819180446242896,0,0,1,1,18–29,Female
India,0.4580701229698133,1,0,1,1,65+,Male
India,0.6487098373737782,1,1,1,1,50–64,Male
India,1.4751296840661088,1,1,1,1,18–29,Male
India,0.5401123469665045,1,0,1,1,50–64,Female
India,3.4314509025898916,1,0,1,1,30–49,Female
India,3.4314509025898916,1,1,1,1,18–29,Male
India,3.1529319938794735,1,NA,1,1,50–64,Female
India,2.2084713675835412,1,NA,NA,1,30–49,Female
India,3.4314509025898916,1,1,1,1,30–49,Male
India,3.4314509025898916,1,1,1,1,50–64,Female
India,3.2059635335240197,1,NA,NA,1,50–64,Female
India,0.5455611426383911,0,1,1,0,30–49,Male
India,0.07516084699211341,1,1,1,1,30–49,Male
India,0.0627580940184127,1,1,1,1,30–49,Male
India,0.10756341545945237,1,1,1,1,30–49,Male
India,0.06438209121322734,1,1,1,1,30–49,Male
India,0.06507834480745123,1,NA,1,1,18–29,Female
India,0.0627580940184127,0,1,0,1,65+,Male
India,0.10505594324680925,1,1,1,0,30–49,Female
India,0.09761736722020582,0,1,0,1,18–29,Female
India,0.0751734617595197,0,1,1,1,30–49,Female
India,0.10505594324680925,1,1,1,1,30–49,Female
India,0.6356445643814775,1,NA,1,1,50–64,Female
India,0.4778457333357809,1,1,1,1,65+,Male
India,0.8804528251558896,NA,1,1,1,18–29,Female
India,0.8905454259788943,0,NA,NA,1,50–64,Female
India,0.16795904508893134,1,NA,NA,1,65+,Male
India,0.22536703506565559,1,1,0,1,18–29,Male
India,3.4314509025898916,1,1,1,1,50–64,Male
India,0.33246929499120176,1,1,1,1,30–49,Female
India,0.11152218111150076,1,1,0,1,50–64,Female
India,0.7811540254501373,0,1,0,1,30–49,Female
India,0.20957528419617444,0,0,0,1,30–49,Male
India,0.0627580940184127,0,1,0,1,30–49,Male
India,0.0627580940184127,0,1,0,1,30–49,Female
India,0.0627580940184127,1,1,1,1,30–49,Male
India,0.13846098053325367,1,1,0,1,18–29,Female
India,0.4277390115292371,1,NA,1,1,30–49,Female
India,0.4082188789563234,1,1,0,1,18–29,Male
India,0.08552226773307023,0,1,0,1,50–64,Male
India,0.20957528419617444,1,1,1,1,30–49,Male
India,0.2535270035318433,1,1,1,1,50–64,Male
India,0.2561070807982102,1,1,1,1,50–64,Female
India,0.4917098946887034,1,1,1,1,18–29,Male
India,0.4917098946887034,1,1,1,1,18–29,Male
India,0.9163836089248579,1,1,1,1,18–29,Female
India,0.45819180446242896,1,1,1,1,18–29,Female
India,0.45819180446242896,1,1,1,1,18–29,Female
India,0.07628441377996353,NA,0,0,0,30–49,Male
India,0.0871259972900743,0,1,0,1,50–64,Male
India,0.3637690309087842,1,1,1,1,30–49,Female
India,0.8183417139575865,0,1,0,1,30–49,Male
India,0.0701907334763998,1,1,1,1,30–49,Male
India,0.0627580940184127,1,NA,1,1,30–49,Male
India,0.0627580940184127,1,0,1,1,50–64,Female
India,0.10870119291621662,1,1,1,1,18–29,Male
India,0.12152919748147259,1,1,1,1,18–29,Male
India,0.17181467077114052,1,NA,1,1,50–64,Female
India,0.08103318755650417,1,1,1,1,18–29,Female
India,0.0627580940184127,1,0,1,1,30–49,Female
India,0.06973967749737336,1,1,1,1,50–64,Female
India,3.4314509025898916,1,NA,NA,1,30–49,Male
India,1.0626670866716341,1,1,1,1,18–29,Male
India,0.2663031998584872,NA,1,1,1,30–49,Female
India,0.25345874033038146,NA,1,0,1,50–64,Female
India,0.1775358161373846,NA,NA,0,1,30–49,Female
India,0.0627580940184127,0,1,0,1,30–49,Female
India,0.3803920701718695,0,1,0,1,18–29,Female
India,0.09449829727710272,1,0,1,1,50–64,Female
India,0.11968035961299486,0,1,0,1,50–64,Male
India,0.0627580940184127,0,1,1,1,30–49,Male
India,0.13846098053325367,0,1,0,1,18–29,Female
India,3.4314509025898916,0,0,1,1,65+,Female
India,1.3203052050116237,1,1,1,1,18–29,Female
India,0.2230437633547143,0,1,0,1,50–64,Female
India,0.4191494429840195,0,1,1,1,30–49,Male
India,0.10662642849015166,1,1,1,1,30–49,Female
India,0.18015578288340023,1,1,1,1,30–49,Male
India,0.5408808841575736,1,1,1,1,18–29,Male
India,0.6720146465448963,1,1,1,1,18–29,Female
India,0.360587256105049,1,1,1,1,18–29,Male
India,0.5408808841575736,1,1,1,1,18–29,Male
India,0.4191494429840195,0,1,0,1,30–49,Male
India,0.2176001280148023,1,NA,0,1,50–64,Male
India,3.4314509025898916,NA,1,1,1,50–64,Male
India,0.4165231005457642,1,NA,1,1,30–49,Male
India,3.4314509025898916,1,1,1,1,18–29,Male
India,3.4314509025898916,1,1,1,1,50–64,Male
India,2.1967174726571046,1,1,1,1,18–29,Male
India,1.637580131802102,NA,1,1,1,18–29,Female
India,0.28167008136617877,1,1,1,1,50–64,Male
India,1.6366834279151725,1,1,1,1,30–49,Male
India,0.0996289655993175,1,1,1,1,65+,Male
India,0.15857351580247922,1,0,1,1,30–49,Male
India,3.4314509025898916,1,1,1,1,18–29,Female
India,3.4314509025898916,1,1,1,1,30–49,Male
India,0.7788723034811812,0,1,1,1,50–64,Male
India,0.28335061744845774,1,1,1,1,65+,Male
India,0.17602375181873692,1,0,1,1,65+,Female
India,0.6300137311358397,0,1,1,1,18–29,Female
India,1.0509773312931578,1,0,1,1,50–64,Female
India,0.6823250549175425,1,0,1,0,18–29,Female
India,1.9750230016509798,1,0,0,1,30–49,Male
India,1.889721124295109,1,1,1,1,18–29,Male
India,0.7558884497180438,1,1,1,1,18–29,Male
India,0.9703255573094235,1,1,1,1,30–49,Female
India,0.0935875524990351,NA,NA,1,1,30–49,Male
India,0.2848826001744405,0,NA,0,1,30–49,Female
India,0.2848826001744405,0,0,1,1,30–49,Female
India,0.4763060317448025,1,1,1,1,30–49,Male
India,0.2857840692094234,1,1,1,1,30–49,Male
India,0.0627580940184127,1,1,0,1,30–49,Male
India,0.07510038083718706,0,0,1,1,30–49,Female
India,0.2848826001744405,1,NA,1,1,30–49,Female
India,0.1775358161373846,1,1,1,1,30–49,Female
India,0.35507058358062255,0,1,0,1,30–49,Female
India,0.18438342381520947,0,1,1,1,50–64,Male
India,0.26630319985848727,0,1,0,1,30–49,Female
India,0.16253722580616653,1,1,1,1,18–29,Female
India,0.08696100570032311,0,1,0,1,18–29,Male
India,0.21190829055836755,1,1,1,1,18–29,Male
India,2.731581447385385,1,1,1,1,65+,Female
India,0.3292380747284764,1,NA,1,1,50–64,Male
India,0.18279595563347292,1,1,1,1,50–64,Male
India,3.4314509025898916,1,1,1,1,30–49,Female
India,0.6471800315352011,0,1,0,1,50–64,Male
India,3.4314509025898916,1,1,0,1,65+,Male
India,2.94330198326357,0,1,0,1,18–29,Male
India,0.27194885466442076,1,1,1,1,18–29,Male
India,0.5442913514719738,0,0,1,1,18–29,Male
India,0.5110062437109992,0,1,0,1,50–64,Female
India,0.39057753706960785,1,1,0,1,30–49,Female
India,0.195289292881455,1,0,1,1,30–49,Female
India,0.5250910810698067,0,NA,0,0,65+,Male
India,0.8908824432866145,1,1,1,1,50–64,Male
India,0.1086049715982918,0,1,0,1,18–29,Female
India,0.2230437633547143,1,0,0,1,50–64,Female
India,0.11049571902801691,1,0,0,1,30–49,Male
India,0.06879373039239703,1,1,1,1,65+,Female
India,1.9622013221757149,1,1,1,1,18–29,Male
India,0.15211641994758354,0,1,0,1,65+,Male
India,0.4585831378000927,1,1,1,1,30–49,Male
